Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),cover (%),Canopy (avg),Area (m2),biomass_kg/m2,Notes,mort_status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,L,8,BOBA,south,,A,72,60,54,,0.57,0.27,0.3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,L,9,EUMI,south,,A,24,27,12,,0.195,0.06,0.0259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,1,ACGL,central,,A,40,44,28,,0.36,0.14,0.1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,2,HEWH,central,,A,12,36,32,,0.34,0.16,0.0346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,3,ISME,central,,A,58,85,55,,0.7,0.275,0.2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,4,STPU,central,,A,43,48,15,,0.315,0.075,0.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,5,BOBA,central,,A,55,90,82,,0.86,0.41,0.4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,6,STPU,central,,A,78,70,55,,0.625,0.275,0.3861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,7,PEAR,south,,A,55,19,15,,0.17,0.075,0.0743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,8,ARCA,central,,A,81,89,84,,0.865,0.42,0.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,M,9,BRCA,central,,A,37,38,33,,0.355,0.165,0.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,1,ACGL,central,,A,113,222,228,,2.25,1.14,2.3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,2,ACGL,central,,A,72,203,135,,1.69,0.675,0.8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,3,ISME,central,,A,56,90,71,,0.805,0.355,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,4,AMFR,south,,A,75,101,66,,0.835,0.33,0.4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,5,GRCA,central,,A,71,98,83,,0.905,0.415,0.5304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,6,STPU,central,,A,50,65,52,,0.585,0.26,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,7,STPU,central,,A,42,50,50,,0.5,0.25,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,8,LECO,central,,A,95,93,60,,0.765,0.3,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,N,9,LECO,central,,A,88,96,92,,0.94,0.46,0.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,1,BRCA,central,,A,77,82,39,,0.605,0.195,0.2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,2,ARCA,central,,A,108,147,139,,1.43,0.695,1.3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,3,STPU,central,,A,45,69,66,,0.675,0.33,0.2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,4,ERFA,central,,A,57,108,94,,1.01,0.47,0.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,5,ERFA,central,,A,69,125,112,,1.185,0.56,0.6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,6,STPU,central,,A,50,63,56,,0.595,0.28,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,7,ENCA,central,,A,70,141,135,,1.38,0.675,0.8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,8,ENCA,central,,A,70,107,100,,1.035,0.5,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,O,9,SODO,central,,A,100,304,256,,2.8,1.28,2.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,1,STPU,central,IRV,A,68,125,100,,1.125,0.5,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,2,HEWH,central,,A,14,38,34,,0.36,0.17,0.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,3,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,4,BEEM,south,,A,12,16,4.5,,0.1025,0.0225,0.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,5,BEEM,south,,A,15,9,7,,0.08,0.035,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,6,COFI,central,,A,43,67,33,,0.5,0.165,0.1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,7,HEWH,central,,A,15,34,30,,0.32,0.15,0.0405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,8,BRCA,central,,A,36,35,28,,0.315,0.14,0.0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,P,9,SAAP,central,,A,88,74,65,,0.695,0.325,0.5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,1,STPU,central,SD,A,70,115,100,,1.075,0.5,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,2,STPU,central,SB,A,60,70,65,,0.675,0.325,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,3,AGSH,south,,A,17,25,22,,0.235,0.11,0.0337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,4,LYCA,south,,A,24,44,28,,0.36,0.14,0.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,5,EUMI,south,,A,17,20,10,,0.15,0.05,0.0153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,6,COFI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,7,AGSH,south,,A,18,21,21,,0.21,0.105,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,8,LYCA,south,,A,43,31,32,,0.315,0.16,0.1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,Q,9,SAAP,central,,A,86,70,57,,0.635,0.285,0.4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,1,LEGI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,2,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,3,EPCA,central,SB,A,43,73,77,,0.75,0.385,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,4,ATLE,central,,A,37,24,13,,0.185,0.065,0.0433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,5,BOBA,central,,A,50,108,90,,0.99,0.45,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,6,SPAM,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,7,N/A,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,8,STPU,central,,A,25,60,40,,0.5,0.2,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,R,9,STPU,central,,A,7,7,6,,0.065,0.03,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,1,BAPI,central,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,2,BOBA,central,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,3,EPCA,central,SD,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,4,EMPTY,,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,5,SPAM,south,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,6,SPAM,south,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,7,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,8,BOBA,central,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,C. Shepherd,mulch,B,S,9,BAPI,central,,A,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,1,BAPI,central,,A,72,68,54,,0.61,0.27,0.3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,2,LYCA,south,,A,25,30,13,,0.215,0.065,0.0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,3,GRCA,central,,A,82,59,51,,0.55,0.255,0.3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,4,STPU,central,SD,A,119,145,154,,1.495,0.77,1.6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,5,STPU,central,SB,A,112,123,101,,1.12,0.505,1.0181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,6,ARCA,central,,A,71,70,49,,0.595,0.245,0.3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,7,EUMI,south,,A,31,29,17,,0.23,0.085,0.0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,8,LYCA,south,,A,23,42,31,,0.365,0.155,0.0642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,A,9,BAPI,central,,A,56,42,36,,0.39,0.18,0.1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,1,PEAR,south,,A,47,48,11,,0.295,0.055,0.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,2,PEAR,south,,A,44,31,13,,0.22,0.065,0.0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,3,GRCA,central,,A,62,76,47,,0.615,0.235,0.2623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,4,STPU,central,IRV,A,132,160,145,,1.525,0.725,1.7226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,5,LECO,central,,A,196,120,62,,0.91,0.31,1.0937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,6,LECO,central,,A,170,64,46,,0.55,0.23,0.7038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,7,BRCA,central,,A,56,52,30,,0.41,0.15,0.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,8,SAAP,central,,A,175,100,89,,0.945,0.445,1.4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,B,9,ISME,central,,A,78,75,70,,0.725,0.35,0.4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,1,SPAM,south,,A,48,17,10,,0.135,0.05,0.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,2,SPAM,south,,A,100,101,42,,0.715,0.21,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,3,BOBA,central,,A,78,64,57,,0.605,0.285,0.4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,4,ENCA,central,,A,43,67,46,,0.565,0.23,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,5,ENCA,central,,A,34,73,55,,0.64,0.275,0.1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,6,COFI,central,,A,67,79,63,,0.71,0.315,0.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,7,COFI,central,,A,34,34,23,,0.285,0.115,0.0704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,8,SAAP,central,,A,47,56,49,,0.525,0.245,0.2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,C,9,ISME,central,,A,89,75,65,,0.7,0.325,0.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,1,EUMI,south,,A,29,15,13,,0.14,0.065,0.0339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,2,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,3,BRCA,central,,A,49,52,30,,0.41,0.15,0.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,4,BAPI,central,,A,88,63,54,,0.585,0.27,0.4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,5,LYCA,central,,A,24,23,14,,0.185,0.07,0.0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,6,HEWH,central,,A,20,31,29,,0.3,0.145,0.0522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,7,STPU,central,,A,70,140,56,,0.98,0.28,0.3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,8,ACGL,central,,A,27,18,20,,0.19,0.1,0.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,D,9,ACGL,central,,A,75,185,189,,1.87,0.945,1.2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,1,ISME,central,,A,47,30,21,,0.255,0.105,0.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,2,SODO,central,,A,94,131,124,,1.275,0.62,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,3,AGSH,south,,A,14,17,16,,0.165,0.08,0.0202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,4,STPU,central,,A,42,65,59,,0.62,0.295,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,5,BEEM,south,,A,12,5,4,,0.045,0.02,0.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,6,BEEM,south,,A,15,55,55,,0.55,0.275,0.0743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,7,BOBA,central,,A,71,57,50,,0.535,0.25,0.3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,8,ACGL,central,,A,52,35,26,,0.305,0.13,0.1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,E,9,ATLE,central,,A,30,15,8,,0.115,0.04,0.0216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,1,LECO,central,,A,123,60,19,,0.395,0.095,0.2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,2,ARCA,central,,A,78,52,50,,0.51,0.25,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,3,STPU,central,,A,96,126,130,,1.28,0.65,1.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,4,STPU,central,,A,113,103,100,,1.015,0.5,1.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,5,AMFR,south,,A,79,94,28,,0.61,0.14,0.1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,6,SODO,central,,A,67,150,116,,1.33,0.58,0.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,7,AGSH,south,,A,23,23,21,,0.22,0.105,0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,8,LYCA,south,,A,29,29,19,,0.24,0.095,0.0496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,F,9,LEGI,central,,A,56,72,48,,0.6,0.24,0.2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,1,LECO,central,,A,141,45,43,,0.44,0.215,0.5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,2,LECO,central,,A,208,87,60,,0.735,0.3,1.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,3,BOBA,central,,A,99,95,77,,0.86,0.385,0.6861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,4,PEAR,south,,A,66,43,37,,0.4,0.185,0.2198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,5,STPU,central,,A,97,76,60,,0.68,0.3,0.5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,6,EPCA,central,SD,A,49,101,96,,0.985,0.48,0.4234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,7,BAPI,central,,A,76,81,74,,0.775,0.37,0.5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,8,EUMI,south,,A,32,29,27,,0.28,0.135,0.0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,G,9,BRCA,central,,A,63,35,34,,0.345,0.17,0.1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,1,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,2,ATLE,central,,A,32,66,15,,0.405,0.075,0.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,3,BAPI,central,,A,62,51,47,,0.49,0.235,0.2623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,4,PEAR,south,,A,56,45,42,,0.435,0.21,0.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,5,CAMA,central,,A,29,113,38,,0.755,0.19,0.0992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,6,EPCA,central,SB,A,57,79,74,,0.765,0.37,0.3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,7,ISME,central,,A,71,80,52,,0.66,0.26,0.3323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,8,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,H,9,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,1,ERFA,central,,A,14,15,12,,0.135,0.06,0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,2,COFI,central,,A,33,57,53,,0.55,0.265,0.1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,3,COFI,central,,A,40,51,33,,0.42,0.165,0.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,4,BEEM,south,,A,18,7,4,,0.055,0.02,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,5,BEEM,south,,A,12,8,5,,0.065,0.025,0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,6,ARCA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,7,STPU,central,,A,101,136,122,,1.29,0.61,1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,8,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,I,9,ATLE,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,1,RHIN,central,,A,32,22,17,,0.195,0.085,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,2,RHIN,central,,A,38,25,15,,0.2,0.075,0.0513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,3,STPU,central,,A,117,100,47,,0.735,0.235,0.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,4,EUMI,south,,A,33,22,18,,0.2,0.09,0.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,5,AGSH,south,,A,21,28,18,,0.23,0.09,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,6,BOBA,central,,A,66,46,36,,0.41,0.18,0.2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,7,STPU,central,,A,110,91,75,,0.83,0.375,0.7425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,8,SPAM,central,,A,95,105,102,,1.035,0.51,0.8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,J,9,BAPI,central,,A,82.5,54,40,,0.47,0.2,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,1,SAAP,central,,A,58,79,85,,0.82,0.425,0.4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,2,ENCA,central,,A,35,68,52,,0.6,0.26,0.1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,3,ENCA,central,,A,41,83,55,,0.69,0.275,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,4,LYCA,south,,A,16,36,23,,0.295,0.115,0.0331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,5,BRCA,central,,A,68,47,35,,0.41,0.175,0.2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,6,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,C,K,7,LYCA,south,,A,35,22,18,,0.2,0.09,0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
